0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
24219,2515,799,10353,999,2353,673,10476,943,689,736,2448,2142,638,583,2044,2463,2013,1400,2255,1501,1915,1142,2499,1308,1250,4718,3364,2521,1778,5057,3834,2808,230,1346,2743,2078,265,1118,2661,1575,390,198,209,221,284,276,205,236,43,237,44,95,36,232,68,108,8599474,31192,28
22537,2364,713,10104,906,2258,627,10264,834,700,691,2234,2061,557,552,1864,2188,1970,1307,2236,1412,1885,1145,2359,1239,1351,4583,3654,2346,1659,5033,4047,2691,206,1355,2914,1893,251,1111,2919,1683,340,185,218,185,326,248,226,233,28,174,46,96,43,219,83,122,8603451,31074,28
68550,10822,1174,11548,3309,10751,544,10931,3508,1407,1149,3878,3850,1251,929,2465,4021,1541,2076,7862,2939,1948,1592,8084,2504,311,1206,5447,20084,843,1881,5164,22823,369,489,1264,11270,576,338,785,11656,1229,252,320,989,1488,523,244,326,100,501,328,616,229,1024,565,422,8421433,66272,29
65094,10780,1113,11086,3205,10817,522,10669,3340,1409,1174,3730,3644,1184,844,2475,4219,1534,2057,7704,3033,1899,1537,7879,2397,332,1220,5258,20368,845,1805,5022,21904,399,502,1200,10922,599,311,687,10696,1322,216,257,1008,1430,508,258,320,73,532,267,552,210,1094,457,367,8432405,63309,29
58163,9555,1033,10177,2836,9279,521,9168,3137,1254,1018,3297,3287,1084,731,2127,3568,1306,1790,6689,2424,1725,1425,6802,2397,358,985,4374,17178,734,1519,4465,19984,378,423,1135,9166,499,296,644,9842,1252,244,261,848,1220,462,218,280,86,550,314,452,196,881,439,373,8468571,56580,29
57137,4463,883,19557,2963,4447,326,19291,2621,1065,938,3290,2817,970,440,1592,3139,1146,1800,7498,1763,1632,1377,7606,1608,191,1940,20697,6379,508,2254,21765,8532,132,426,2990,12249,210,241,1922,12629,556,109,359,678,884,354,303,205,89,447,221,392,237,1104,463,156,8436408,63601,30
52737,4501,1030,19526,2644,4414,301,19110,2508,1089,907,3288,2918,977,444,1589,3059,1233,1866,7048,1818,1767,1503,7118,1725,197,2223,19496,6222,588,2650,20570,8829,147,504,3248,11064,250,297,2189,11081,546,136,343,679,882,336,258,219,77,395,163,381,235,1021,387,128,8447216,61923,30
57725,4740,957,19820,2896,4790,310,19624,2646,1150,953,3272,2962,1004,465,1638,3147,1208,1918,7558,1789,1731,1408,7601,1584,179,2103,20078,6953,527,2559,21027,9038,176,461,3075,12619,240,288,2214,12449,617,117,383,719,876,427,285,191,87,448,200,435,201,1066,446,143,8431594,64883,30
32615,2904,775,19462,1110,2673,800,18470,1224,754,722,2705,2435,667,659,1957,2518,2420,1496,3591,1463,2582,1481,3277,1548,1519,7199,11682,2626,1663,7246,12591,3439,148,2059,5281,3903,156,2128,5093,3830,430,220,273,316,404,301,197,225,71,498,75,117,60,578,94,44,8509572,55654,31
35555,3424,627,20515,1114,3112,588,19799,1120,815,751,2581,2699,732,722,1852,2592,2550,1640,4470,1492,2561,1660,4266,1711,1322,6905,15436,3889,1448,6907,16285,4868,124,1906,5057,5449,138,1804,5165,5169,348,128,203,195,332,186,151,142,24,196,49,93,31,349,57,25,8491025,55646,31
36459,3480,602,20649,1045,3143,529,19705,1075,817,803,2403,2669,671,654,1813,2732,2548,1701,4635,1454,2372,1709,4506,1515,1024,6530,16568,4081,1249,6685,17531,5002,102,1560,5075,6126,108,1544,4985,5462,268,82,192,163,313,129,139,108,5,150,41,48,18,289,52,18,8489653,55011,31
37132,4322,1356,15107,658,4141,1148,15489,854,860,915,3197,2258,670,785,3074,3003,4124,1797,2152,1864,4403,1496,2346,1792,5994,9799,4714,1713,6350,9963,4964,1948,282,5096,3749,1404,335,4619,3618,1345,337,542,221,212,245,576,159,222,83,312,32,88,44,247,37,59,8517914,47834,32
36777,4194,1247,15464,675,3995,1073,15750,869,874,947,3238,2390,645,734,2924,3029,4112,1638,2110,1795,4211,1422,2347,1865,5922,9520,5136,1496,6567,9854,5538,1761,333,5235,3864,1374,311,4792,3808,1338,313,492,231,180,223,604,154,195,59,288,35,91,58,211,38,57,8516593,49004,32
33516,3870,1184,14369,599,3743,990,14856,841,809,908,2887,2090,594,646,2674,2829,3759,1622,2042,1674,4002,1359,2200,1624,5271,9006,5189,1457,5907,9254,5344,1807,297,4526,3834,1461,300,4415,3392,1350,273,475,231,206,226,490,106,180,60,253,30,73,47,207,27,63,8533724,44832,32
50009,6247,1392,17632,1168,6026,1405,17007,1302,1135,1160,3706,3356,1002,1052,3386,3668,4785,2066,3975,2454,4863,1864,3843,2553,6702,10325,6290,4459,6564,10761,6831,5186,405,5353,3231,3994,446,5163,3264,3139,550,614,258,201,498,598,279,224,53,327,70,77,56,269,47,71,8459769,56870,33
47034,6004,1376,16535,1094,5882,1339,16253,1200,1119,1153,3496,3137,1014,961,3241,3541,4540,1983,3690,2340,4585,1891,3846,2261,5942,9450,5688,4358,6355,10114,5965,4597,361,4856,2917,3803,382,5157,3050,2811,488,563,276,225,484,510,267,231,62,319,61,90,46,269,30,84,8476653,54021,33
50335,6167,1334,17826,1088,6016,1390,16994,1239,1151,1101,3749,3281,1009,1008,3352,3484,4844,2073,3997,2322,4901,1786,3932,2671,6697,10682,6186,4371,6714,11343,6646,5063,422,5534,3244,3984,407,5554,3290,3252,552,582,258,226,471,619,238,228,61,356,45,117,65,291,49,79,8458040,57284,33
29988,3066,727,15603,1106,2871,489,15459,1110,836,765,2400,2217,710,547,1664,2568,2059,1675,3798,1401,2171,1447,3920,1372,864,4141,12017,3751,1252,4278,12811,4127,140,1326,3605,4723,161,1017,3397,4266,388,181,322,303,354,234,214,237,27,188,84,133,49,374,93,84,8541464,43426,34
29241,2892,775,15547,975,2627,498,15183,1111,829,798,2467,2245,651,555,1602,2592,2017,1630,3883,1364,2188,1524,3974,1389,881,4263,11415,3267,1219,4481,12233,3841,134,1244,3779,4774,169,1046,3581,4243,334,166,294,271,341,208,193,231,23,231,56,110,48,366,75,65,8545081,42780,34
32119,3369,758,15097,1086,3213,541,15060,1154,864,751,2401,2344,730,609,1667,2582,2104,1631,4179,1465,2263,1559,4258,1552,1034,4012,12022,4116,1467,4161,12791,4919,167,1379,3424,4931,149,1020,2910,5114,393,166,286,294,377,252,224,245,44,227,53,101,57,365,74,70,8536610,43190,34
38254,4385,730,18325,942,4298,711,18000,1000,720,834,2605,2509,683,641,2127,2585,2764,1610,4236,1533,2921,1463,4282,1798,2514,7880,11771,5198,2454,7781,11961,5979,204,2218,5188,5626,194,2592,4925,4645,424,229,187,214,387,269,179,165,33,204,17,85,20,227,47,37,8489103,57087,35
48737,5552,843,22819,1124,5485,801,22591,1169,883,1025,3214,3092,868,809,2624,3199,3242,1940,5534,1968,3646,1884,5312,2221,3222,10303,14777,6837,3063,10321,15267,7531,277,2949,6513,7353,265,3313,6561,6383,599,313,207,281,537,306,212,144,24,167,29,93,33,146,49,43,8418476,72824,35
48460,5434,828,23247,1160,5255,844,22627,1145,852,1026,3218,3048,840,854,2573,3120,3441,1912,5634,1983,3464,1939,5326,2291,2863,10636,15323,6676,2747,10155,15545,7773,277,2785,6667,7243,229,3087,6862,6695,568,247,180,263,528,302,179,131,21,173,31,79,18,160,56,48,8417494,73438,35
32543,3299,696,16260,1186,3114,674,15539,1090,837,749,2638,2532,762,642,1966,2798,2418,1635,3810,1505,2474,1607,3821,1639,1298,6062,9753,3595,1457,6160,10590,4383,158,1687,3950,4663,173,1597,4116,3719,408,155,200,224,337,251,260,206,25,284,37,95,39,312,89,92,8529664,47727,36
32606,3623,878,15896,1129,3301,959,15090,1124,960,923,3020,2732,844,756,2363,2965,2737,1862,3761,1642,2884,1637,3600,1859,2014,6611,7620,3322,1989,6858,8338,4311,223,2191,3817,3914,217,2096,4222,3089,448,224,270,264,385,302,312,212,54,282,61,101,48,309,72,77,8529962,46634,36
32700,3486,808,16169,1091,3193,823,15331,1138,902,885,2814,2778,783,738,2210,2890,2572,1828,3909,1660,2712,1738,3834,1866,1540,6306,8760,3579,1752,6042,9691,4522,212,2069,3970,4003,200,1626,3761,3711,397,220,257,241,418,251,268,228,43,253,55,84,38,263,59,76,8529918,46329,36
23847,2557,750,12570,721,2384,704,12749,681,682,716,2235,1906,622,584,1909,2297,2530,1486,2260,1291,2609,1321,2463,1315,1858,6448,5048,1954,2310,6837,5378,2116,169,2390,3880,2114,158,1973,3965,1519,330,225,182,142,240,338,244,250,40,227,42,81,34,240,66,80,8577869,38064,37
23131,2659,733,11755,711,2424,649,11895,718,711,779,2256,1935,591,586,2009,2227,2759,1425,2443,1404,2651,1404,2399,1336,1922,6480,4725,2003,2500,6808,5249,2199,134,2400,3712,1851,136,1782,3663,1481,273,229,159,118,195,277,236,190,30,153,25,47,32,165,34,65,8583641,35496,37
23331,2553,790,12771,755,2390,785,12268,732,667,659,2272,1972,615,599,1946,2263,2529,1526,2373,1292,2541,1356,2426,1440,1905,6696,4920,1628,2238,6715,5367,2127,180,2469,3993,1892,167,1690,3895,1607,290,214,216,173,199,332,284,254,63,228,26,82,37,255,50,94,8579434,37429,37
42676,4722,922,17660,1526,4625,1002,16927,1434,961,889,3143,3215,976,884,2709,3346,2932,1896,4681,2137,3013,1811,4637,2383,2508,5349,11329,5536,2528,5407,11320,6148,322,2018,3700,5448,312,2130,3948,4785,739,304,281,251,555,393,349,264,52,353,84,102,43,342,103,113,8487010,54767,38
41516,4628,950,16094,1561,4597,1015,15620,1352,911,904,3126,3240,923,973,2740,3295,3023,1778,4521,2194,2962,1740,4677,2133,2519,5016,9517,5380,2571,5006,9853,5740,365,2089,2964,5220,375,2017,3001,4674,627,332,264,253,553,443,343,303,31,341,63,110,39,338,92,125,8503075,49888,38
45957,5076,924,16092,1631,5101,997,15603,1328,964,951,3033,3176,998,960,2771,3139,3097,1969,4913,1986,2936,1746,4959,2244,2417,5146,10964,6836,2504,5222,11190,7123,331,1889,2924,6117,279,1968,3517,5566,604,294,248,235,531,390,360,270,40,324,61,139,29,317,142,120,8486571,52781,38
32730,3434,1079,14487,1087,3415,1004,14724,1140,879,955,3185,2810,754,792,2805,3222,2954,1839,3517,1910,3134,1602,3455,1798,2186,5926,6488,3401,2429,6084,6609,3859,304,2233,3807,3120,303,2208,3841,2976,516,319,280,247,441,423,313,216,40,312,73,89,51,317,52,81,8537756,43989,39
31984,3590,1062,14528,1030,3474,921,14645,1166,844,938,3149,2683,715,751,2662,3090,2800,1695,3290,1818,3028,1580,3527,1840,2059,6007,6665,3486,2459,6127,6878,3928,331,2146,4188,3165,314,2060,4107,3031,579,340,264,254,453,344,281,171,32,271,43,78,35,329,42,74,8537168,45481,39
32753,3517,1159,15423,1074,3505,951,15198,1213,999,1016,3329,2894,768,869,2832,3337,2964,1922,3473,1878,3197,1788,3564,1915,2238,6419,6875,3127,2580,6910,7016,3854,320,2237,4117,3126,333,2236,4147,2897,532,348,331,285,509,387,275,200,44,314,73,98,65,333,45,81,8530131,45979,39
28044,2828,618,14196,913,2480,435,13997,985,790,812,2353,2403,633,583,1755,2624,2124,1607,3914,1413,2118,1659,3885,1367,718,4736,9658,3325,908,5059,10648,3888,96,1131,3314,4794,89,960,3442,3779,245,101,178,162,298,120,139,128,13,91,28,57,31,166,30,29,8558628,38475,40
26079,2607,603,14114,825,2239,455,13688,954,843,814,2400,2454,630,559,1724,2599,2042,1704,3647,1359,2051,1565,3648,1432,659,4713,9768,2813,907,4787,10577,3598,87,928,3309,4362,93,742,3213,3617,228,77,171,192,226,107,140,107,15,98,30,36,38,164,20,24,8567141,35978,40
27574,2797,680,14259,904,2384,534,13683,937,785,774,2313,2537,625,588,1772,2521,2152,1597,3920,1461,2169,1596,3702,1599,807,4996,10033,2822,1120,5136,10943,3991,118,988,3409,4358,115,903,3322,4082,240,82,144,163,281,119,133,109,16,76,13,42,31,134,23,19,8559278,38091,40
36283,4055,821,16413,1026,3986,831,15765,977,863,985,2958,2945,867,850,2536,2900,3001,1802,3986,1749,3301,1833,3923,1978,2834,7421,9492,4048,2433,6809,10054,4568,198,2083,4362,4117,211,2422,3893,3800,334,242,183,168,333,293,213,135,19,127,29,65,13,175,44,55,8514417,47776,41
33011,3538,858,15586,1007,3429,840,14867,1024,889,942,2821,2881,810,745,2344,2810,2867,1817,3828,1705,3043,1726,3552,1912,2114,6953,7828,3591,1974,6871,8961,4133,200,1969,3737,3857,203,2211,3820,3309,340,199,180,159,331,227,213,143,21,135,33,69,25,167,29,32,8532921,44193,41
36994,3982,921,16996,1087,3862,882,16314,1001,924,981,3080,3014,886,801,2534,3035,3213,1849,4020,1832,3425,1790,3975,2094,2853,7602,9297,3986,2609,7422,10125,4406,236,2277,4318,4149,227,2700,4184,3612,361,255,194,170,359,320,228,165,18,130,27,71,17,177,43,48,8508189,49733,41
37349,3773,900,25399,791,3345,861,24060,921,860,960,3099,2612,748,756,2486,2776,3620,1966,3489,1502,3518,1740,3424,1803,2949,14643,12458,2555,2919,14823,13112,3360,151,3532,8493,4082,156,3626,8962,2887,295,245,224,221,288,253,187,176,45,300,59,62,53,230,53,48,8440757,75038,42
38863,3792,967,26205,813,3477,951,24995,1011,906,953,3334,2636,771,800,2489,2863,3712,2006,3568,1589,3798,1848,3531,1917,3071,14706,12639,2645,3042,15162,13237,3587,179,3633,8999,4067,192,3945,9051,3031,315,287,270,254,323,267,195,224,62,327,51,103,65,251,47,48,8429951,77979,42
36766,3648,892,25242,807,3181,886,23780,998,927,928,3073,2511,694,738,2376,2743,3448,1919,3572,1600,3575,1846,3391,1941,2732,14652,11418,2388,2745,14913,12408,3488,170,3403,8584,3849,149,3641,8745,2936,296,254,275,283,329,285,212,194,46,336,71,111,63,278,45,60,8444706,74453,42
19432,1589,725,18574,518,1056,441,18185,830,704,775,2670,2198,367,431,1848,2687,1764,1783,2227,1035,1972,1338,2298,1101,437,8140,9321,991,796,8420,9731,1849,81,1007,8288,2161,94,795,7284,1406,174,122,286,257,185,120,172,130,51,344,89,107,78,324,52,44,8546776,53340,43
20099,1662,757,19366,539,1074,440,19148,916,764,799,2772,2205,401,419,1895,2853,1766,1911,2360,1052,2046,1466,2458,1083,433,7947,9503,899,788,8699,10195,1820,86,1134,8163,2359,96,797,8419,1475,219,155,311,299,217,121,166,153,36,450,131,184,94,424,36,114,8535772,58054,43
19825,1681,738,19063,569,1070,445,19009,805,770,859,2759,2127,375,379,1916,2663,1795,1926,2237,1020,1994,1370,2245,977,482,8713,8788,949,866,9024,9408,1708,77,1213,8276,2282,96,773,8288,1368,181,126,318,285,199,128,138,129,47,369,112,179,96,310,41,85,8539214,57115,43
38356,4338,812,17876,1234,4071,815,18296,1165,949,983,2946,2963,948,835,2452,3185,3050,2066,4304,1955,2970,1939,4457,1762,2104,9226,9375,4894,2307,9300,9716,5094,209,2339,4407,5127,223,2240,4250,3852,484,258,205,253,486,298,307,286,26,248,52,103,29,176,51,75,8493302,53971,44
37375,4227,934,17381,1118,4034,849,17143,1140,934,946,2964,2880,905,812,2525,3105,3072,1988,4008,1850,3104,1876,4195,1900,2204,8984,8063,4883,2274,9412,8665,5065,242,2435,4100,4667,234,2305,3814,3676,525,273,221,264,519,266,304,228,49,249,58,85,45,242,41,90,8504123,50130,44
37359,4212,833,17231,1185,4148,818,17137,1143,981,995,2903,2944,877,764,2520,2996,3019,1909,4275,1845,2965,1753,4152,1892,2228,8095,8664,5006,2162,8547,9380,5200,222,2321,3916,4619,269,2230,4415,4111,526,271,218,260,504,283,290,243,38,253,50,120,53,246,43,102,8502668,51591,44
36395,4358,727,16912,880,4061,645,17088,948,810,920,2463,2234,650,656,1979,2662,2771,1749,4082,1724,2902,1582,4244,1714,1923,6520,12963,5363,2300,6918,13326,5890,181,2165,4088,4994,166,1825,4200,4792,421,218,170,184,378,256,211,145,9,90,10,57,12,105,43,66,8504451,50404,45
33725,4078,785,16494,815,3682,574,16705,970,828,862,2478,2219,687,650,1948,2695,2693,1733,3765,1688,2974,1690,3875,1662,2060,6888,11739,4530,2525,7311,12156,4805,174,2155,4143,4004,185,1814,4307,4029,347,205,167,216,320,234,200,138,3,78,16,54,11,104,37,62,8517008,47700,45
35906,4275,800,16588,833,4014,582,16909,989,882,987,2599,2349,702,697,2150,2752,2913,1852,3953,1729,2937,1600,4155,1711,2065,7104,11974,5255,2423,7434,12011,5597,206,2297,4157,4487,184,1852,3785,4282,432,196,184,184,348,245,178,115,10,82,12,47,18,90,19,67,8509025,48771,45
45243,4256,686,14695,1704,4170,431,14970,1529,829,867,2483,2510,795,609,1814,2765,1707,1619,6424,1660,1916,1439,6577,1509,577,2356,15117,6641,905,2651,15410,7281,177,709,2240,9752,159,498,1805,9977,504,121,196,436,544,212,211,187,24,197,67,151,61,393,141,75,8499033,47985,46
43592,3982,647,16242,1489,3812,421,16558,1419,835,824,2342,2329,790,607,1643,2669,1731,1623,5816,1534,1936,1490,5462,1435,566,2698,18188,5974,853,3095,18588,6667,144,766,2558,8895,147,486,2029,8710,370,101,223,333,462,231,187,137,17,167,61,137,64,334,128,40,8496799,48617,46
43518,3834,719,15992,1596,3717,447,16110,1512,794,819,2449,2439,843,583,1792,2755,1609,1585,5936,1579,1885,1409,5810,1393,548,2447,16999,5391,909,2721,17774,6062,167,787,2516,8930,171,475,1975,9050,404,125,237,361,513,217,215,167,18,221,64,124,60,409,111,62,8499600,49045,46
38520,4211,1045,15232,1610,3878,728,15429,1695,1032,1038,3250,3016,983,833,2365,3187,2324,1868,4445,1929,2366,1908,4524,1752,1019,3445,10619,5129,1336,3593,11331,5595,268,1135,2580,4940,303,1058,2196,4924,660,226,398,478,676,304,326,281,47,382,136,217,150,643,135,128,8520202,45972,47
37509,4159,928,13939,1625,4147,674,14155,1539,998,1024,3126,2963,926,751,2231,3158,2263,1871,4496,1985,2244,1708,4673,1681,883,3010,10091,5632,1199,3226,10642,5895,255,1024,2071,5430,295,888,2059,5137,616,227,342,387,624,345,312,305,40,297,100,171,93,481,124,132,8530231,42663,47
40564,4359,1040,14863,1837,4478,765,15087,1638,1013,1100,3265,3187,1092,883,2628,3370,2437,1984,4969,2164,2455,1802,4994,1844,1092,3309,10810,6073,1337,3515,11456,6023,271,1141,2377,5706,345,1019,2042,5445,686,204,331,455,694,360,298,317,39,344,119,217,122,539,136,147,8513443,45770,47
27740,2489,691,18908,997,2298,641,18334,853,686,650,2497,2272,636,598,1849,2479,2314,1550,3022,1202,2220,1530,2995,1344,1180,7887,11436,2343,1365,7806,11631,2997,135,1484,6375,3469,133,1735,6112,2989,297,179,251,201,296,294,259,225,38,273,75,80,57,402,100,56,8522419,54626,48
27436,2456,656,19330,874,2374,686,18288,820,672,669,2457,2275,583,594,1892,2397,2386,1508,2897,1164,2374,1430,2928,1435,1360,9089,10319,2312,1398,9100,10660,3078,136,1843,6736,3310,130,1941,6014,2610,294,174,246,168,293,294,242,202,37,263,61,93,35,379,84,45,8521006,55467,48
27232,2377,739,19204,918,2276,718,18692,795,633,625,2453,2257,589,564,1848,2455,2245,1488,2933,1197,2235,1423,3026,1303,1185,8101,11382,2199,1370,8203,11671,2781,131,1555,6377,3497,121,1691,5854,2840,306,177,211,180,261,268,251,203,57,293,40,70,41,361,82,61,8523978,53977,48
47005,6544,491,9363,1805,6457,203,9993,1720,958,803,2001,2827,916,441,1530,3011,1460,1853,6799,1913,1817,1475,7265,1692,204,1343,8410,12551,539,1813,8427,12669,158,338,1399,9999,132,194,694,10538,616,66,191,480,566,113,116,150,8,69,53,145,11,131,125,113,8515173,42124,49
45747,5793,477,9729,1769,5828,153,10731,1624,916,858,1788,2676,893,329,1426,3026,1489,1860,6557,1905,1711,1440,7157,1388,151,1449,9587,11329,468,1871,10074,10656,136,328,1540,10223,143,200,739,10456,502,54,182,362,505,112,104,139,3,77,33,167,8,125,78,101,8519582,41246,49
50219,6824,543,9492,1934,6852,183,10325,1734,997,868,1983,2891,896,441,1487,3083,1480,1911,7309,1999,1845,1501,7715,1719,166,1424,8920,13180,530,1859,9259,13684,161,317,1457,10993,165,145,779,11845,627,62,186,423,588,112,112,129,2,43,29,159,8,116,82,98,8501465,44644,49
22906,2081,868,15089,723,1696,594,14944,879,729,729,2475,1939,454,383,1786,2377,2203,1588,2243,1286,2269,1194,2392,1277,1308,6186,7405,1267,1887,6617,8133,1880,170,1864,5949,2064,163,1515,6070,1587,293,177,251,210,229,302,218,200,35,251,51,93,30,375,84,93,8560921,47018,50
22643,2120,925,14771,717,1761,659,14757,853,748,764,2491,1869,492,444,1756,2427,2246,1622,2100,1239,2278,1235,2358,1277,1336,6888,7013,1307,1842,7166,7352,1878,180,1968,6870,1892,160,1597,5487,1395,256,204,250,277,239,314,207,166,33,220,61,98,46,322,51,76,8561417,46880,50
22909,2067,877,14546,730,1677,638,14333,865,650,726,2310,1802,438,426,1724,2309,2001,1362,2001,1188,2188,1225,2268,1257,1353,5990,7281,1303,1834,6475,8014,1933,166,1864,6102,2064,182,1407,5253,1528,234,203,201,188,204,248,231,169,27,235,60,74,36,344,53,60,8566627,45540,50
46245,2915,697,28768,1276,2772,607,28071,1262,731,839,2651,2649,730,608,2135,2623,2197,1819,5759,1387,2428,1742,5328,1526,1075,7308,28439,3345,949,6980,29696,4078,129,1184,6478,8808,123,1379,6091,7951,313,110,247,259,326,175,196,192,25,236,52,81,41,404,84,44,8410627,74810,51
45972,3001,725,29138,1261,2726,554,28533,1162,728,933,2559,2681,758,612,1963,2643,2169,1756,5716,1451,2307,1789,5283,1378,971,7009,29858,3356,995,6766,31751,4197,100,1054,6468,8788,94,1329,5935,8045,267,120,246,294,320,184,171,173,20,159,69,113,54,418,85,51,8408035,74707,51
45021,2960,704,29320,1275,2712,609,28301,1166,751,860,2607,2784,725,612,2042,2728,2117,1832,5528,1382,2319,1783,5426,1525,1126,7185,29027,3135,925,6709,30401,4082,112,1083,6751,8579,101,1256,6067,7857,300,119,233,271,314,175,195,169,32,252,55,119,48,332,75,37,8411249,74540,51
39245,3485,664,15793,1456,3447,510,15485,1519,925,689,2588,2387,753,538,1896,2792,1776,1553,4676,1589,2031,1370,4955,1559,942,3350,14211,4777,1282,3546,14195,5750,192,1092,2863,6663,219,868,2560,6554,475,162,188,298,470,283,219,228,33,279,80,127,40,378,152,129,8517352,46362,52
37994,3333,655,16974,1549,3310,519,16821,1580,844,666,2535,2303,662,578,1879,2759,1839,1544,4251,1466,2020,1358,4474,1504,950,3705,14990,4598,1259,3916,15338,5393,200,1300,3266,6225,185,986,3111,5915,438,173,214,268,430,308,230,206,29,290,78,110,56,353,143,94,8513491,48335,52
34193,3068,730,15004,1476,3060,569,14919,1505,829,692,2470,2332,717,604,1949,2610,1930,1547,3699,1577,1981,1392,3968,1430,1019,3569,12093,4205,1416,3865,12662,4721,165,1387,3058,4814,197,999,3404,4682,403,152,212,239,365,270,237,230,30,240,85,85,39,374,114,95,8535755,44568,52
30720,3499,1143,12275,938,3378,1156,12182,1110,921,950,3027,2391,780,802,2624,3069,3304,1622,2610,1702,3483,1523,2571,1969,3405,6360,3833,2031,4069,6663,3933,2833,301,2908,2753,1888,261,2937,2387,1426,437,490,280,237,351,493,252,191,47,378,59,101,49,255,50,86,8561125,37382,53
29297,3123,1134,12406,825,3018,1020,12459,930,834,934,2991,2406,669,754,2469,2913,3132,1642,2433,1690,3228,1389,2483,1888,3015,6272,3740,1824,3442,6526,3962,2482,316,2815,2568,1899,259,2690,2603,1376,440,429,269,255,276,475,239,174,54,320,41,100,41,292,59,92,8568229,36359,53
29474,3157,1168,11873,876,2904,1103,11567,1035,852,897,2979,2339,657,753,2494,2944,3050,1419,2321,1624,3046,1289,2333,1986,2912,6107,3151,1669,3310,6162,3488,2556,304,2864,2299,1838,292,2596,2176,1410,457,398,243,199,290,477,215,174,57,383,58,90,49,302,44,91,8573595,35604,53
37515,4205,984,16600,1151,3891,724,16136,1220,847,1030,2992,2617,818,747,2280,2941,2811,1906,4118,1814,2997,1780,4026,1708,1688,8228,8467,4992,1895,8494,9458,5807,171,2250,4057,5113,185,2425,4623,4241,436,150,233,223,434,256,212,223,35,252,76,93,65,356,88,64,8504964,51888,54
34732,4044,906,15727,1196,3779,731,15190,1222,874,923,3031,2795,791,768,2245,2859,2690,1831,3830,1718,2724,1741,3769,1861,1670,7202,7855,4579,1833,7337,8535,5951,187,1898,4128,4359,227,2006,3894,3625,443,177,222,243,455,268,221,188,35,221,76,102,55,394,110,47,8521522,47958,54
37908,4391,909,16761,1122,4154,760,16040,1213,875,1002,2844,2812,746,735,2318,2770,2793,1897,4143,1694,2939,1621,3938,1857,2098,8652,8425,5103,2195,8485,9537,6332,220,2441,4326,5041,231,2374,4805,4167,436,207,231,195,461,252,201,204,29,236,75,81,74,346,77,73,8501179,52969,54
49806,3845,676,13417,2765,4028,594,13376,2501,878,678,2486,2567,777,557,1948,2717,1473,1502,5521,1656,1520,1217,5401,1552,519,1971,11610,6561,648,2244,11497,7137,238,741,1902,9713,216,651,1785,9505,654,265,239,482,652,382,368,285,33,607,183,215,79,763,354,202,8502959,50882,55
